assemblea,codice,tipo,tipo_riga,cand_descr_riga,img_lista,descr_lista,link_cand_lista,voti,perc,eletto,perc_voti_liste,cifra_el,perc_cifra_el,seggi
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,46.591,"4,48",,,46.591,"4,48",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,8.702,"0,83",,,8.702,"0,83",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,246.379,"23,18",,,246.379,"23,18",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,208.839,"20,10",,,208.839,"20,10",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11403-0.png,+EUROPA,,23.412,"2,25",,,23.412,"2,25",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,4.272,"0,41",,,4.272,"0,41",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,3.998,"0,38",,,3.998,"0,38",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,191.534,"18,02",,,191.534,"18,02",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,184.165,"17,72",,,184.165,"17,72",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,25.385,"2,38",,,25.385,"2,38",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11393-0.png,LIBERI E UGUALI,,24.066,"2,31",,,24.066,"2,31",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,10.492,"0,98",,,10.492,"0,98",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11003-0.png,CASAPOUND ITALIA,,10.049,"0,96",,,10.049,"0,96",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,8.984,"0,84",,,8.984,"0,84",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,8.558,"0,82",,,8.558,"0,82",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,8.919,"0,83",,,8.919,"0,83",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11372-0.png,POTERE AL POPOLO!,,8.579,"0,82",,,8.579,"0,82",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,7.610,"0,71",,,7.610,"0,71",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,7.251,"0,69",,,7.251,"0,69",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,1.034,"0,09",,,1.034,"0,09",-
Senato,03200000000,circoscrizione,LI,,25-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,953,"0,09",,,953,"0,09",-
Senato,03200000000,circoscrizione,XX,,,,,,,,,,,
Senato,03200000000,circoscrizione,TU,Uninominale,,,,1.062.508,"100,00",,,1.062.508,"100,00",0
Senato,03200000000,circoscrizione,TP,Proporzionale,,,,1.038.840,"100,00",,,1.038.840,"100,00",0
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,359.710,"52,13",,,359.710,"52,13",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11367-0.png,LEGA,,218.530,"32,54",,,218.530,"32,54",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-1112-0.png,FORZA ITALIA,,99.640,"14,84",,,99.640,"14,84",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,28.791,"4,28",,,28.791,"4,28",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,7.048,"1,04",,,7.048,"1,04",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,153.504,"22,24",,,153.504,"22,24",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,126.586,"18,85",,,126.586,"18,85",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11403-0.png,+EUROPA,,16.818,"2,50",,,16.818,"2,50",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,3.009,"0,44",,,3.009,"0,44",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,2.558,"0,38",,,2.558,"0,38",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,139.205,"20,17",,,139.205,"20,17",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,133.124,"19,82",,,133.124,"19,82",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,15.395,"2,23",,,15.395,"2,23",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11393-0.png,LIBERI E UGUALI,,14.255,"2,12",,,14.255,"2,12",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,6.445,"0,93",,,6.445,"0,93",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11003-0.png,CASAPOUND ITALIA,,6.129,"0,91",,,6.129,"0,91",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,5.436,"0,78",,,5.436,"0,78",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,5.115,"0,76",,,5.115,"0,76",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,5.066,"0,73",,,5.066,"0,73",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,4.849,"0,72",,,4.849,"0,72",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,3.727,"0,54",,,3.727,"0,54",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11372-0.png,POTERE AL POPOLO!,,3.500,"0,52",,,3.500,"0,52",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,1.532,"0,22",,,1.532,"0,22",-
Senato,03300000000,circoscrizione,LI,,25-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,1.417,"0,21",,,1.417,"0,21",-
Senato,03300000000,circoscrizione,XX,,,,,,,,,,,
Senato,03300000000,circoscrizione,TU,Uninominale,,,,690.020,"100,00",,,690.020,"100,00",0
Senato,03300000000,circoscrizione,TP,Proporzionale,,,,671.369,"100,00",,,671.369,"100,00",0
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,366.337,"40,79",,,366.337,"40,79",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11367-0.png,LEGA,,188.506,"21,66",,,188.506,"21,66",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-1112-0.png,FORZA ITALIA,,125.766,"14,45",,,125.766,"14,45",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,35.173,"4,04",,,35.173,"4,04",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,9.436,"1,08",,,9.436,"1,08",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,273.479,"30,45",,,273.479,"30,45",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,209.352,"24,06",,,209.352,"24,06",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11403-0.png,+EUROPA,,46.265,"5,31",,,46.265,"5,31",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,5.437,"0,62",,,5.437,"0,62",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,3.802,"0,43",,,3.802,"0,43",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,195.593,"21,78",,,195.593,"21,78",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,187.452,"21,54",,,187.452,"21,54",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,33.276,"3,70",,,33.276,"3,70",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11393-0.png,LIBERI E UGUALI,,31.162,"3,58",,,31.162,"3,58",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,10.118,"1,12",,,10.118,"1,12",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11372-0.png,POTERE AL POPOLO!,,9.590,"1,10",,,9.590,"1,10",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,7.183,"0,79",,,7.183,"0,79",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11003-0.png,CASAPOUND ITALIA,,6.812,"0,78",,,6.812,"0,78",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,5.035,"0,56",,,5.035,"0,56",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,4.774,"0,54",,,4.774,"0,54",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,4.036,"0,44",,,4.036,"0,44",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,3.763,"0,43",,,3.763,"0,43",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,1.939,"0,21",,,1.939,"0,21",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,1.814,"0,20",,,1.814,"0,20",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,976,"0,10",,,976,"0,10",-
Senato,03400000000,circoscrizione,LI,,25-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,896,"0,10",,,896,"0,10",-
Senato,03400000000,circoscrizione,XX,,,,,,,,,,,
Senato,03400000000,circoscrizione,TU,Uninominale,,,,897.972,"100,00",,,897.972,"100,00",0
Senato,03400000000,circoscrizione,TP,Proporzionale,,,,870.000,"100,00",,,870.000,"100,00",0
Senato,03500000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,337.050,"42,87",,,337.050,"42,87",-
Senato,03500000000,circoscrizione,LI,,25-20180304000000-11367-0.png,LEGA,,187.773,"24,65",,,187.773,"24,65",-
Senato,03500000000,circoscrizione,LI,,25-20180304000000-1112-0.png,FORZA ITALIA,,104.822,"13,76",,,104.822,"13,76",-
Senato,03500000000,circoscrizione,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,29.101,"3,82",,,29.101,"3,82",-
Senato,03500000000,circoscrizione,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,8.540,"1,12",,,8.540,"1,12",-
Senato,03500000000,circoscrizione,XX,,,,,,,,,,,
Senato,03500000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,209.243,"26,61",,,209.243,"26,61",-
Senato,03500000000,circoscrizione,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,173.157,"22,73",,,173.157,"22,73",-
Senato,03500000000,circoscrizione,LI,,25-20180304000000-11403-0.png,+EUROPA,,22.564,"2,96",,,22.564,"2,96",-
Senato,03500000000,circoscrizione,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,3.984,"0,52",,,3.984,"0,52",-
Senato,03500000000,circoscrizione,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,3.318,"0,43",,,3.318,"0,43",-
Senato,03500000000,circoscrizione,XX,,,,,,,,,,,
