assemblea,codice,tipo,tipo_riga,cand_descr_riga,img_lista,descr_lista,link_cand_lista,voti,perc,eletto,perc_voti_liste,cifra_el,perc_cifra_el,seggi
Senato,12100000000,colleggioPlurinominale,LI,,25-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,4688,"0,58",,,4688,"0,58",-
Senato,12100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,4591,"0,55",,,4591,"0,55",-
Senato,12100000000,colleggioPlurinominale,LI,,25-20180304000000-11023-0.png,PARTITO COMUNISTA,,4270,"0,53",,,4270,"0,53",-
Senato,12100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,2670,"0,32",,,2670,"0,32",-
Senato,12100000000,colleggioPlurinominale,LI,,25-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,2544,"0,31",,,2544,"0,31",-
Senato,12100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1799,"0,21",,,1799,"0,21",-
Senato,12100000000,colleggioPlurinominale,LI,,25-20180304000000-3142-0.png,DEMOCRAZIA CRISTIANA,,1713,"0,21",,,1713,"0,21",-
Senato,12100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1002,"0,12",,,1002,"0,12",-
Senato,12100000000,colleggioPlurinominale,LI,,25-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,926,"0,11",,,926,"0,11",-
Senato,12100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,829,"0,09",,,829,"0,09",-
Senato,12100000000,colleggioPlurinominale,LI,,25-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,756,"0,09",,,756,"0,09",-
Senato,12100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,620,"0,07",,,620,"0,07",-
Senato,12100000000,colleggioPlurinominale,LI,,25-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,573,"0,07",,,573,"0,07",-
Senato,12100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12100000000,colleggioPlurinominale,TU,Uninominale,,,,832966,"100,00",,,832966,"100,00",0
Senato,12100000000,colleggioPlurinominale,TP,Proporzionale,,,,797621,"100,00",,,797621,"100,00",0
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,246222,"36,50",,,246222,"36,50",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11367-0.png,LEGA,,99152,"15,22",,,99152,"15,22",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-1112-0.png,FORZA ITALIA,,85001,"13,05",,,85001,"13,05",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,52344,"8,03",,,52344,"8,03",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,5174,"0,79",,,5174,"0,79",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,223474,"33,13",,,223474,"33,13",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,212680,"32,65",,,212680,"32,65",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,146655,"21,74",,,146655,"21,74",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,120377,"18,48",,,120377,"18,48",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11403-0.png,+EUROPA,,16337,"2,50",,,16337,"2,50",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,3119,"0,47",,,3119,"0,47",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,2480,"0,38",,,2480,"0,38",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,21994,"3,26",,,21994,"3,26",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11393-0.png,LIBERI E UGUALI,,20716,"3,18",,,20716,"3,18",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,12468,"1,84",,,12468,"1,84",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11003-0.png,CASAPOUND ITALIA,,11697,"1,79",,,11697,"1,79",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,9896,"1,46",,,9896,"1,46",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11372-0.png,POTERE AL POPOLO!,,9311,"1,42",,,9311,"1,42",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,4192,"0,62",,,4192,"0,62",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11023-0.png,PARTITO COMUNISTA,,3997,"0,61",,,3997,"0,61",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,3523,"0,52",,,3523,"0,52",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,3322,"0,51",,,3322,"0,51",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,2932,"0,43",,,2932,"0,43",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,2798,"0,42",,,2798,"0,42",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1216,"0,18",,,1216,"0,18",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-3142-0.png,DEMOCRAZIA CRISTIANA,,1134,"0,17",,,1134,"0,17",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,832,"0,12",,,832,"0,12",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,767,"0,11",,,767,"0,11",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,544,"0,08",,,544,"0,08",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,493,"0,07",,,493,"0,07",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,470,"0,06",,,470,"0,06",-
Senato,12200000000,colleggioPlurinominale,LI,,25-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,432,"0,06",,,432,"0,06",-
Senato,12200000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12200000000,colleggioPlurinominale,TU,Uninominale,,,,674418,"100,00",,,674418,"100,00",0
Senato,12200000000,colleggioPlurinominale,TP,Proporzionale,,,,651331,"100,00",,,651331,"100,00",0
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,315196,"38,16",,,315196,"38,16",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-1112-0.png,FORZA ITALIA,,127533,"15,86",,,127533,"15,86",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11367-0.png,LEGA,,118520,"14,74",,,118520,"14,74",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,55867,"6,94",,,55867,"6,94",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,6927,"0,86",,,6927,"0,86",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,298272,"36,11",,,298272,"36,11",1
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,289396,"35,99",,,289396,"35,99",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,151648,"18,36",,,151648,"18,36",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,125706,"15,63",,,125706,"15,63",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11403-0.png,+EUROPA,,13667,"1,69",,,13667,"1,69",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,4520,"0,56",,,4520,"0,56",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,3469,"0,43",,,3469,"0,43",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,24295,"2,94",,,24295,"2,94",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11393-0.png,LIBERI E UGUALI,,23301,"2,89",,,23301,"2,89",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,11878,"1,43",,,11878,"1,43",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11003-0.png,CASAPOUND ITALIA,,11474,"1,42",,,11474,"1,42",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,8660,"1,04",,,8660,"1,04",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11372-0.png,POTERE AL POPOLO!,,8364,"1,04",,,8364,"1,04",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,4172,"0,50",,,4172,"0,50",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11023-0.png,PARTITO COMUNISTA,,4000,"0,49",,,4000,"0,49",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,3960,"0,47",,,3960,"0,47",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,3842,"0,47",,,3842,"0,47",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,3789,"0,45",,,3789,"0,45",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,3663,"0,45",,,3663,"0,45",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1556,"0,18",,,1556,"0,18",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-3142-0.png,DEMOCRAZIA CRISTIANA,,1511,"0,18",,,1511,"0,18",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,911,"0,11",,,911,"0,11",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,856,"0,10",,,856,"0,10",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,890,"0,10",,,890,"0,10",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,847,"0,10",,,847,"0,10",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,585,"0,07",,,585,"0,07",-
Senato,12300000000,colleggioPlurinominale,LI,,25-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,549,"0,06",,,549,"0,06",-
Senato,12300000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,12300000000,colleggioPlurinominale,TU,Uninominale,,,,825812,"100,00",,,825812,"100,00",1
Senato,12300000000,colleggioPlurinominale,TP,Proporzionale,,,,804012,"100,00",,,804012,"100,00",1
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,236939,"38,97",,,236939,"38,97",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,225569,"38,62",,,225569,"38,62",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,222669,"36,62",,,222669,"36,62",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-1112-0.png,FORZA ITALIA,,95929,"16,42",,,95929,"16,42",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11367-0.png,LEGA,,82378,"14,10",,,82378,"14,10",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,28194,"4,82",,,28194,"4,82",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,10779,"1,84",,,10779,"1,84",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,107781,"17,72",,,107781,"17,72",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,83801,"14,34",,,83801,"14,34",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11403-0.png,+EUROPA,,9679,"1,65",,,9679,"1,65",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,6647,"1,13",,,6647,"1,13",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,2602,"0,44",,,2602,"0,44",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,15451,"2,54",,,15451,"2,54",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11393-0.png,LIBERI E UGUALI,,14557,"2,49",,,14557,"2,49",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,7279,"1,19",,,7279,"1,19",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11372-0.png,POTERE AL POPOLO!,,6908,"1,18",,,6908,"1,18",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,5670,"0,93",,,5670,"0,93",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11003-0.png,CASAPOUND ITALIA,,5387,"0,92",,,5387,"0,92",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,4565,"0,75",,,4565,"0,75",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,4332,"0,74",,,4332,"0,74",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,3826,"0,62",,,3826,"0,62",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11023-0.png,PARTITO COMUNISTA,,3615,"0,61",,,3615,"0,61",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,2737,"0,45",,,2737,"0,45",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,2647,"0,45",,,2647,"0,45",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1076,"0,17",,,1076,"0,17",-
Senato,13100000000,colleggioPlurinominale,LI,,25-20180304000000-11381-0.png,PARTITO VALORE UMANO,,1014,"0,17",,,1014,"0,17",-
Senato,13100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,13100000000,colleggioPlurinominale,TU,Uninominale,,,,607993,"100,00",,,607993,"100,00",0
Senato,13100000000,colleggioPlurinominale,TP,Proporzionale,,,,584038,"100,00",,,584038,"100,00",0
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,67496,"44,59",,,67496,"44,59",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,64219,"45,18",,,64219,"45,18",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,46380,"30,64",,,46380,"30,64",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-1112-0.png,FORZA ITALIA,,22660,"15,94",,,22660,"15,94",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11367-0.png,LEGA,,12065,"8,48",,,12065,"8,48",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,5526,"3,88",,,5526,"3,88",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,3986,"2,80",,,3986,"2,80",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,26870,"17,75",,,26870,"17,75",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,20469,"14,40",,,20469,"14,40",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11403-0.png,+EUROPA,,1259,"0,88",,,1259,"0,88",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,1191,"0,83",,,1191,"0,83",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,1106,"0,77",,,1106,"0,77",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,5722,"3,78",,,5722,"3,78",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11393-0.png,LIBERI E UGUALI,,5129,"3,60",,,5129,"3,60",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1712,"1,13",,,1712,"1,13",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11372-0.png,POTERE AL POPOLO!,,1489,"1,04",,,1489,"1,04",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1341,"0,88",,,1341,"0,88",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11003-0.png,CASAPOUND ITALIA,,1272,"0,89",,,1272,"0,89",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1164,"0,76",,,1164,"0,76",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11023-0.png,PARTITO COMUNISTA,,1115,"0,78",,,1115,"0,78",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,584,"0,38",,,584,"0,38",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11381-0.png,PARTITO VALORE UMANO,,553,"0,38",,,553,"0,38",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,82,"0,05",,,82,"0,05",-
Senato,14100000000,colleggioPlurinominale,LI,,25-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,76,"0,05",,,76,"0,05",-
Senato,14100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,14100000000,colleggioPlurinominale,TU,Uninominale,,,,151351,"100,00",,,151351,"100,00",0
Senato,14100000000,colleggioPlurinominale,TP,Proporzionale,,,,142115,"100,00",,,142115,"100,00",0
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,333974,"47,63",,,333974,"47,63",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,320792,"47,67",,,320792,"47,67",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,208628,"29,75",,,208628,"29,75",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-1112-0.png,FORZA ITALIA,,132400,"19,67",,,132400,"19,67",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11367-0.png,LEGA,,40190,"5,97",,,40190,"5,97",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,24585,"3,65",,,24585,"3,65",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,7172,"1,06",,,7172,"1,06",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,118392,"16,88",,,118392,"16,88",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,91899,"13,65",,,91899,"13,65",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,8207,"1,21",,,8207,"1,21",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11403-0.png,+EUROPA,,6189,"0,91",,,6189,"0,91",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,3980,"0,59",,,3980,"0,59",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,14922,"2,12",,,14922,"2,12",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11393-0.png,LIBERI E UGUALI,,13837,"2,05",,,13837,"2,05",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,7493,"1,06",,,7493,"1,06",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11372-0.png,POTERE AL POPOLO!,,7053,"1,04",,,7053,"1,04",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,3893,"0,55",,,3893,"0,55",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11003-0.png,CASAPOUND ITALIA,,3698,"0,54",,,3698,"0,54",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,3768,"0,53",,,3768,"0,53",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,3481,"0,51",,,3481,"0,51",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,3658,"0,52",,,3658,"0,52",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,3518,"0,52",,,3518,"0,52",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,2281,"0,32",,,2281,"0,32",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11023-0.png,PARTITO COMUNISTA,,2134,"0,31",,,2134,"0,31",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1526,"0,21",,,1526,"0,21",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11381-0.png,PARTITO VALORE UMANO,,1459,"0,21",,,1459,"0,21",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1340,"0,19",,,1340,"0,19",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,1205,"0,17",,,1205,"0,17",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,1218,"0,17",,,1218,"0,17",-
Senato,15100000000,colleggioPlurinominale,LI,,25-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,1128,"0,16",,,1128,"0,16",-
Senato,15100000000,colleggioPlurinominale,XX,,,,,,,,,,,
Senato,15100000000,colleggioPlurinominale,TU,Uninominale,,,,701093,"100,00",,,701093,"100,00",0
Senato,15100000000,colleggioPlurinominale,TP,Proporzionale,,,,672927,"100,00",,,672927,"100,00",0
Senato,15200000000,colleggioPlurinominale,CU,CANDIDATI UNINOMINALI,,,,495291,"53,89",,,495291,"53,89",4
