assemblea,codice,tipo,tipo_riga,cand_descr_riga,img_lista,descr_lista,link_cand_lista,voti,perc,eletto,perc_voti_liste,cifra_el,perc_cifra_el,seggi
Camera,09000000000,circoscrizione,LI,,24-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,837,"0,12",,,837,"0,12",-
Camera,09000000000,circoscrizione,XX,,,,,,,,,,,
Camera,09000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,686,"0,09",,,686,"0,09",-
Camera,09000000000,circoscrizione,LI,,24-20180304000000-11398-0.png,RINASCIMENTO MIR,,733,"0,10",,,733,"0,10",-
Camera,09000000000,circoscrizione,XX,,,,,,,,,,,
Camera,09000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,642,"0,09",,,642,"0,09",-
Camera,09000000000,circoscrizione,LI,,24-20180304000000-11419-0.png,BLOCCO NAZIONALE PER LE LIBERTA',,630,"0,09",,,630,"0,09",-
Camera,09000000000,circoscrizione,XX,,,,,,,,,,,
Camera,09000000000,circoscrizione,TU,Uninominale,,,,689048,"100,00",,,689048,"100,00",4
Camera,09000000000,circoscrizione,TP,Proporzionale,,,,678633,"100,00",,,678633,"100,00",4
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,837145,"33,06",,,837145,"33,06",8
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11367-0.png,LEGA,,486140,"19,24",,,486140,"19,24",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,251345,"9,95",,,251345,"9,95",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,84640,"3,35",,,84640,"3,35",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,14505,"0,57",,,14505,"0,57",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,779239,"30,78",,,779239,"30,78",8
Camera,11000000000,circoscrizione,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,665121,"26,33",,,665121,"26,33",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11403-0.png,+EUROPA,,77711,"3,07",,,77711,"3,07",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,19445,"0,76",,,19445,"0,76",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,14129,"0,55",,,14129,"0,55",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,697194,"27,54",,,697194,"27,54",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,695535,"27,53",,,695535,"27,53",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,113578,"4,48",,,113578,"4,48",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,113094,"4,47",,,113094,"4,47",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,29455,"1,16",,,29455,"1,16",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,29345,"1,16",,,29345,"1,16",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,17311,"0,68",,,17311,"0,68",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,17255,"0,68",,,17255,"0,68",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,17224,"0,68",,,17224,"0,68",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,17184,"0,68",,,17184,"0,68",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,16792,"0,66",,,16792,"0,66",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,16761,"0,66",,,16761,"0,66",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,11946,"0,47",,,11946,"0,47",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,11926,"0,47",,,11926,"0,47",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,6259,"0,24",,,6259,"0,24",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,6241,"0,24",,,6241,"0,24",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,5357,"0,21",,,5357,"0,21",-
Camera,11000000000,circoscrizione,LI,,24-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,5338,"0,21",,,5338,"0,21",-
Camera,11000000000,circoscrizione,XX,,,,,,,,,,,
Camera,11000000000,circoscrizione,TU,Uninominale,,,,2531500,"100,00",,,2531500,"100,00",16
Camera,11000000000,circoscrizione,TP,Proporzionale,,,,2525715,"100,00",,,2525715,"100,00",16
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,718398,"33,66",,,718398,"33,66",7
Camera,12000000000,circoscrizione,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,629165,"29,59",,,629165,"29,59",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11403-0.png,+EUROPA,,61251,"2,88",,,61251,"2,88",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,15686,"0,73",,,15686,"0,73",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,8814,"0,41",,,8814,"0,41",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,684741,"32,08",,,684741,"32,08",6
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11367-0.png,LEGA,,370281,"17,41",,,370281,"17,41",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,211673,"9,95",,,211673,"9,95",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,88811,"4,17",,,88811,"4,17",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,12162,"0,57",,,12162,"0,57",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,526921,"24,69",,,526921,"24,69",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,524813,"24,68",,,524813,"24,68",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,97684,"4,57",,,97684,"4,57",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,97344,"4,57",,,97344,"4,57",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,42284,"1,98",,,42284,"1,98",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,42117,"1,98",,,42117,"1,98",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,22239,"1,04",,,22239,"1,04",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,22124,"1,04",,,22124,"1,04",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,22161,"1,03",,,22161,"1,03",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,22107,"1,03",,,22107,"1,03",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,10537,"0,49",,,10537,"0,49",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,10499,"0,49",,,10499,"0,49",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,6019,"0,28",,,6019,"0,28",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,5975,"0,28",,,5975,"0,28",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,3144,"0,14",,,3144,"0,14",-
Camera,12000000000,circoscrizione,LI,,24-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,3114,"0,14",,,3114,"0,14",-
Camera,12000000000,circoscrizione,XX,,,,,,,,,,,
Camera,12000000000,circoscrizione,TU,Uninominale,,,,2134128,"100,00",,,2134128,"100,00",13
Camera,12000000000,circoscrizione,TP,Proporzionale,,,,2125936,"100,00",,,2125936,"100,00",13
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,188073,"36,78",,,188073,"36,78",3
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11367-0.png,LEGA,,102118,"20,23",,,102118,"20,23",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,56813,"11,25",,,56813,"11,25",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,24912,"4,93",,,24912,"4,93",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,2484,"0,49",,,2484,"0,49",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,140731,"27,52",,,140731,"27,52",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,137919,"27,33",,,137919,"27,33",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,140665,"27,51",,,140665,"27,51",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,125708,"24,91",,,125708,"24,91",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11403-0.png,+EUROPA,,9679,"1,91",,,9679,"1,91",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,2122,"0,42",,,2122,"0,42",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,1882,"0,37",,,1882,"0,37",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,15215,"2,97",,,15215,"2,97",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,14845,"2,94",,,14845,"2,94",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,6733,"1,31",,,6733,"1,31",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,6597,"1,30",,,6597,"1,30",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,6399,"1,25",,,6399,"1,25",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,6287,"1,24",,,6287,"1,24",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,4521,"0,88",,,4521,"0,88",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,4470,"0,88",,,4470,"0,88",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,3817,"0,74",,,3817,"0,74",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,3739,"0,74",,,3739,"0,74",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,2428,"0,47",,,2428,"0,47",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,2395,"0,47",,,2395,"0,47",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,1009,"0,19",,,1009,"0,19",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11368-0.png,10 VOLTE MEGLIO,,979,"0,19",,,979,"0,19",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,921,"0,18",,,921,"0,18",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,904,"0,17",,,904,"0,17",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,767,"0,15",,,767,"0,15",-
Camera,13000000000,circoscrizione,LI,,24-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,713,"0,14",,,713,"0,14",-
Camera,13000000000,circoscrizione,XX,,,,,,,,,,,
Camera,13000000000,circoscrizione,TU,Uninominale,,,,511279,"100,00",,,511279,"100,00",3
Camera,13000000000,circoscrizione,TP,Proporzionale,,,,504566,"100,00",,,504566,"100,00",3
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,316417,"35,55",,,316417,"35,55",5
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,316417,"35,55",,,316417,"35,55",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,293855,"33,01",,,293855,"33,01",1
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11367-0.png,LEGA,,153742,"17,27",,,153742,"17,27",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,88163,"9,90",,,88163,"9,90",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,43431,"4,88",,,43431,"4,88",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,8519,"0,95",,,8519,"0,95",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,215825,"24,25",,,215825,"24,25",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,189582,"21,30",,,189582,"21,30",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11403-0.png,+EUROPA,,17245,"1,93",,,17245,"1,93",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,5302,"0,59",,,5302,"0,59",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,3696,"0,41",,,3696,"0,41",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,26252,"2,94",,,26252,"2,94",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,26252,"2,94",,,26252,"2,94",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,10117,"1,13",,,10117,"1,13",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,10117,"1,13",,,10117,"1,13",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,9853,"1,10",,,9853,"1,10",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,9853,"1,10",,,9853,"1,10",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,7770,"0,87",,,7770,"0,87",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,7770,"0,87",,,7770,"0,87",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,7619,"0,85",,,7619,"0,85",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,7619,"0,85",,,7619,"0,85",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,1241,"0,13",,,1241,"0,13",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,1241,"0,13",,,1241,"0,13",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,988,"0,11",,,988,"0,11",-
Camera,14000000000,circoscrizione,LI,,24-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,988,"0,11",,,988,"0,11",-
Camera,14000000000,circoscrizione,XX,,,,,,,,,,,
Camera,14000000000,circoscrizione,TU,Uninominale,,,,889937,"100,00",,,889937,"100,00",6
Camera,14000000000,circoscrizione,TP,Proporzionale,,,,889937,"100,00",,,889937,"100,00",6
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,625362,"32,46",,,625362,"32,46",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11367-0.png,LEGA,,216486,"11,70",,,216486,"11,70",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,214608,"11,60",,,214608,"11,60",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,168978,"9,13",,,168978,"9,13",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,12428,"0,67",,,12428,"0,67",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,621040,"32,24",,,621040,"32,24",1
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,588271,"31,80",,,588271,"31,80",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,497486,"25,82",,,497486,"25,82",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,385328,"20,83",,,385328,"20,83",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11403-0.png,+EUROPA,,75176,"4,06",,,75176,"4,06",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,9658,"0,52",,,9658,"0,52",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,7239,"0,39",,,7239,"0,39",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,80619,"4,18",,,80619,"4,18",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,75872,"4,10",,,75872,"4,10",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,34662,"1,79",,,34662,"1,79",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,32868,"1,77",,,32868,"1,77",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,30726,"1,59",,,30726,"1,59",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,29104,"1,57",,,29104,"1,57",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,10931,"0,56",,,10931,"0,56",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,10203,"0,55",,,10203,"0,55",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,10761,"0,55",,,10761,"0,55",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,10097,"0,54",,,10097,"0,54",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,6428,"0,33",,,6428,"0,33",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,6126,"0,33",,,6126,"0,33",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,3584,"0,18",,,3584,"0,18",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11368-0.png,10 VOLTE MEGLIO,,3219,"0,17",,,3219,"0,17",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,1819,"0,09",,,1819,"0,09",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,1691,"0,09",,,1691,"0,09",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,1528,"0,07",,,1528,"0,07",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,1385,"0,07",,,1385,"0,07",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,1116,"0,05",,,1116,"0,05",-
Camera,15000000000,circoscrizione,LI,,24-20180304000000-11419-0.png,BLOCCO NAZIONALE PER LE LIBERTA',,1038,"0,05",,,1038,"0,05",-
Camera,15000000000,circoscrizione,XX,,,,,,,,,,,
Camera,15000000000,circoscrizione,TU,Uninominale,,,,1926062,"100,00",,,1926062,"100,00",1
Camera,15000000000,circoscrizione,TP,Proporzionale,,,,1849775,"100,00",,,1849775,"100,00",1
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,415895,"40,55",,,415895,"40,55",4
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11367-0.png,LEGA,,166828,"16,64",,,166828,"16,64",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,165539,"16,51",,,165539,"16,51",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,66781,"6,66",,,66781,"6,66",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,11790,"1,17",,,11790,"1,17",-
Camera,16000000000,circoscrizione,XX,,,,,,,,,,,
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,353582,"34,47",,,353582,"34,47",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,345795,"34,49",,,345795,"34,49",-
Camera,16000000000,circoscrizione,XX,,,,,,,,,,,
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,183526,"17,89",,,183526,"17,89",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,148305,"14,79",,,148305,"14,79",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11403-0.png,+EUROPA,,16303,"1,62",,,16303,"1,62",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,5826,"0,58",,,5826,"0,58",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,4630,"0,46",,,4630,"0,46",-
Camera,16000000000,circoscrizione,XX,,,,,,,,,,,
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,28755,"2,80",,,28755,"2,80",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,27849,"2,77",,,27849,"2,77",-
Camera,16000000000,circoscrizione,XX,,,,,,,,,,,
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,18580,"1,81",,,18580,"1,81",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,17981,"1,79",,,17981,"1,79",-
Camera,16000000000,circoscrizione,XX,,,,,,,,,,,
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,10501,"1,02",,,10501,"1,02",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,10134,"1,01",,,10134,"1,01",-
Camera,16000000000,circoscrizione,XX,,,,,,,,,,,
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,5783,"0,56",,,5783,"0,56",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,5649,"0,56",,,5649,"0,56",-
Camera,16000000000,circoscrizione,XX,,,,,,,,,,,
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,4022,"0,39",,,4022,"0,39",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,3894,"0,38",,,3894,"0,38",-
Camera,16000000000,circoscrizione,XX,,,,,,,,,,,
Camera,16000000000,circoscrizione,CU,CANDIDATI UNINOMINALI,,,,3038,"0,29",,,3038,"0,29",-
Camera,16000000000,circoscrizione,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,3561,"0,35",,,3561,"0,35",-
